Parent_SKU,Item_SKU,Item_Name,Brand,Item_Description,Category,Main_Image_URL,MSRP,Status,Color,Color_Hex_Value,Size,Country_Of_Origin,SourceUrl
wwg-twe-skechers-womens-uno-sr-black-108021,wwg-twe-skechers-womens-uno-sr-black-108021,Skechers Women's Uno Sr - Black,Totally Workwear,"A favourite sneaker looks gets to business in comfort and safety with the SKECHERS Work Relaxed Fit: Uno SR shoe. Smooth durable synthetic upper in a lace up casual sporty work slip resistant sneaker oxford with emboss and perforation accents. Air Cushion heel, Memory Foam insole. Product Features Relaxed Fit® for a roomy comfort fit at toe and forefoot Skechers Air-Cooled Memory Foam® cushioned comfort insole Skech-Air® visible airbag midsole Slip-resistant traction outsole Durable perforated synthetic durabuck upper with lace-up front 1 3/4-inch heel height Skechers® logo detail Durable perforated synthetic durabuck upper with lace-up front 1 3/4-inch heel height Skechers® logo detail",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/3_8f22e39f-cd43-4974-816f-d81435f5fa4e.png?v=1768170587,159.00,Active,,,,,https://www.totallyworkwear.com.au/products/skechers-womens-uno-sr-black-108021
wwg-twe-fxd-mens-wp-12-elastic-waisted-stretch-ripstop-pants-black,wwg-twe-fxd-mens-wp-12-elastic-waisted-stretch-ripstop-pants-black,FXD Men's Wp-12 Elastic Waisted Stretch Ripstop Pants - Black,FXD,"FXD WP.12 Elastic Waist Stretch Ripstop Work Pant is built using a durable lightweight 240GSM / 7.1oz stretch ripstop and features DURA500™ advanced nylon abrasion-resistant reinforcing in high wear zones. DURA500™ is constructed using a 500 denier, polyurethane-coated nylon Oxford and delivers long-lasting durability with enhanced tear and abrasion resistance. FitRegular fit Fabric57% Cotton, 40% Polyester, 3% Spandex Features and Benefits • Durable lightweight 240GSM 7.1oz 2-way stretch ripstop• DURA500™ advanced abrasion-resistant reinforcing in high wear zones• Multi-functional utility pockets• One-piece leg gusset for additional comfort• YKK™ nylon coil zippers• Knee darts for shape and comfort• Stress point bar-tacks• Triple-needle stitched side seams• 50+ UPF excellent protection AU/NZ Standards • 50+ UPF excellent protection• Meets standard: AS 4399:2020• Sun protective clothing – Evaluation and classification",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Untitleddesign_41.png?v=1762837472,109.00,Active,,,,,https://www.totallyworkwear.com.au/products/fxd-mens-wp-12-elastic-waisted-stretch-ripstop-pants-black
wwg-twe-pro-choice-unisex-pvc-single-dipped-red-27cm-glove-red-pvc27,wwg-twe-pro-choice-unisex-pvc-single-dipped-red-27cm-glove-red-pvc27,Pro Choice Unisex Pvc Single Dipped Red 27Cm Glove - Red,Pro Choice,Resistant to oil and grease 27cm length Interlock lined for easy on/off One Size Fits All,Glove,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/PVC27_1.jpg?v=1750117590,4.00,Active,,,,,https://www.totallyworkwear.com.au/products/pro-choice-unisex-pvc-single-dipped-red-27cm-glove-red-pvc27
wwg-twe-chef-works-mens-lightweight-slim-chef-pants-black-pbn01,wwg-twe-chef-works-mens-lightweight-slim-chef-pants-black-pbn01,Chef Works Men's Lightweight Slim Chef Pants - Black,Totally Workwear,"Our goals with the Men's Lightweight Slim Chef Pants were comfort, function and style. We achieved all three and so much more with these pants that chefs absolutely love! Move with a purpose and look good while you're doing it!The Lightweight Slim Fit Chef Pants are designed for ultimate comfort and style in the kitchen. Made from a lightweight, breathable fabric, these pants ensure you stay cool and comfortable throughout your shift. The slim fit design offers a modern, professional look, with an elastic waistband and drawstring for comfort. Featuring multiple pockets, including a back pocket and two side seam pockets, these pants offer ample storage for your essentials. Durable and easy to care for, the Lightweight Slim Fit Chef Pants are the perfect blend of functionality and contemporary style for any culinary professional.Product Features Available in black only 65% Polyester, 35% Cotton Blend 160 g XS-4XL Elastic waistband with drawstring Zipper fly Side leg panel and back leg seam detail Double-needle stitching Reinforced stress points Two side-seam pockets",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Picture26.jpg?v=1771290514,49.00,Active,,,,,https://www.totallyworkwear.com.au/products/chef-works-mens-lightweight-slim-chef-pants-black-pbn01
wwg-twe-nnt-womens-satin-back-crepe-sleeveless-blouse-white-catuqx,wwg-twe-nnt-womens-satin-back-crepe-sleeveless-blouse-white-catuqx,NNT Women's Satin Back Crepe Sleeveless Blouse - White,NNT,"Our new Satin Back Crepe Sleeveless Top is the definition of modern ease. The classic silhouette is cut from a luxe, lightweight fabric with the look and feel of silk - minus the upkeep. You'll appreciate its easy-care credentials and effortless, slip-on design when you're pushed for time. The flattering V neckline is enhanced with delicate pleat detailing, while the hem features side splits and is extended at the back, meaning the design looks just as good worn loose as it does tucked in. Classic fit V-neckline Sleeveless styling Double-layer finish at front Small pleat detail at neckline Side splits for ease of movement Straight front hemline Longer curved back hemline All woven labels are made from recycled polyester of post-consumer origin, including recycled PET bottles Materials: 100% Polyester A lightweight fabric with the look and feel of silk. Ideal for a modern professional look. Easy-care. Care Instructions: Wash Separately Before Use Warm Gentle Machine Wash Wash Inside Out Do Not Bleach Line Dry In Shade Do Not Tumble Dry Cool Iron Dry Cleanable (P) Classic fit Alice wears a size 8 and is 181cm tall Brenna wears a size 16 and is 181cm tall Like to know more about the fit? Meet our NNT Talent.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/catuqx_wht_1.jpg?v=1719467701,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-satin-back-crepe-sleeveless-blouse-white-catuqx
wwg-twe-hard-yakka-mens-core-short-sleeve-tee-grey-marle-y19251,wwg-twe-hard-yakka-mens-core-short-sleeve-tee-grey-marle-y19251,Hard Yakka Men's Core Short Sleeve Tee - GREY MARLE,Hard Yakka,A regular fit T-shirt made with a premium quality 100% Cotton fabric which is sourced from Australian Cotton farms. This T-Shirt has a soft hand feel and is comfortable to wear. Regular fit Breathable fabric Crew neck short sleeve T-shirt Rib neckline Soft hand feel Materials: Australian Cotton; 160gsm (100% Cotton),Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Y19251_GREYMARLE_1.jpg?v=1695271919,19.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-core-short-sleeve-tee-grey-marle-y19251
wwg-twe-kinggee-mens-originals-hoodie-black-k05008,wwg-twe-kinggee-mens-originals-hoodie-black-k05008,KingGee Men's Originals Hoodie - Black,King Gee,"Totally Workwear - Australia’s largest network service provider of Workwear, Work Boots, Footwear, Hi Vis, Safety and Uniforms.",Jumper,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0371_K05008Black.png?v=1687412830,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-originals-hoodie-black-k05008
wwg-twe-kinggee-mens-comfortmax-gusset-elastic-sided-boots-sand-k25361,wwg-twe-kinggee-mens-comfortmax-gusset-elastic-sided-boots-sand-k25361,KingGee Men's Comfortmax Gusset Elastic Sided Boots - Sand,King Gee,Sand suede leather upper Recycled pre-consumer TPU outsole plate and toe bump PU/Memory foam footbed with Agion antimicrobial tech Cosmo Lunar lining with ultra foam and antimicrobial tech Minimal internal seams providing maximum comfort Extra-long pull on loops for easy on-off Certified to AS 2210.3:2019 Materials Sand suede leather upper,Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0053_K25361Sand.png?v=1689141521,155.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-comfortmax-gusset-elastic-sided-boots-sand-k25361
wwg-twe-nnt-unisex-next-gen-antibacterial-active-koller-scrub-top-cobalt-catrfu,wwg-twe-nnt-unisex-next-gen-antibacterial-active-koller-scrub-top-cobalt-catrfu,NNT Unisex Next-Gen Antibacterial Active Koller Scrub Top - Cobalt,NNT,"It's the go-to style that's now even harder working. The Next-Gen Antibacterial Koller Scrub Top offers an update on our classic bestseller, thanks to a clever new breathable cotton-rich fabric that's soft to the touch and ultra-comfortable to wear. Exclusive to NNT, it's coated with a unique antibacterial finish for extra protection and lasting freshness even on the busiest days. The contrasting colour panels at the V neckline and hip pockets add interest and personality to this functional design. For a plain block colour option, try the Next-Gen Antibacterial Carl Scrub Top. Features Classic fit V neckline with short raglan sleeve Front hip pockets with multiple features including, pen partitions, a contrast key loop on left side and hidden utility loops Patch pocket on left front chest with pen partition Straight hem with side splits at hem for ease of movement Contrast neckline and pocket feature panel A sustainable antibacterial finish has been applied for long-lasting freshness Materials NNT Next-Gen Antibacterial Active Scrubs 53% Polyester 34% Cotton 11% Lyocell 2% Elastane A new and improved fabric unique to NNT featuring an antibacterial finish to prevent odour and bacteria. It has a soft touch, the comfort of stretch and the added benefit of cotton, natural fibre for breathability.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0130_CATRFUCobalt.png?v=1689734474,45.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-unisex-next-gen-antibacterial-active-koller-scrub-top-cobalt-catrfu
wwg-twe-hard-yakka-mens-foundations-cotton-drill-long-sleeve-shirt-green-y07500,wwg-twe-hard-yakka-mens-foundations-cotton-drill-long-sleeve-shirt-green-y07500,Hard Yakka Men's Foundations Cotton Drill Long Sleeve Shirt - Green,Hard Yakka,"Form meets function in this long sleeve, pre-shrunk cotton drill shirt with high vis day use option. Pleated back Two piece collar & stand Two button down chest pockets Pen partition in left pocket Full open front closure Materials 185gsm, preshrunk 100% cotton drill",Shirt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0044_Y07500Green.png?v=1688693385,59.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-foundations-cotton-drill-long-sleeve-shirt-green-y07500
wwg-twe-kinggee-mens-kinggee-drycool-pant-navy-k13007,wwg-twe-kinggee-mens-kinggee-drycool-pant-navy-k13007,KingGee Men's Drycool Pants - Navy,King Gee,Moisture control fabric with stretch ripstop construction LHS cargo pocket with touch tape closure RHS cargo pocket with zip closure Airflow vents on inner leg Crotch gusset for improved movement Materials 94% Nylon 6% Spandex 140gsm,Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0336_K13007Navy.png?v=1687415171,99.00,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-kinggee-drycool-pant-navy-k13007
wwg-twe-hard-yakka-mens-toughmaxx-cuffed-pant-black-y02203,wwg-twe-hard-yakka-mens-toughmaxx-cuffed-pant-black-y02203,Hard Yakka Men's Toughmaxx Cuffed Pant - Black,Hard Yakka,"Totally Workwear - Australia’s largest network service provider of Workwear, Work Boots, Footwear, Hi Vis, Safety and Uniforms.",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/1_915bef7f-91e8-42ac-9c68-4942770184ba.png?v=1775698348,75.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-toughmaxx-cuffed-pant-black-y02203
wwg-twe-rb-sellars-womens-springfield-half-btn-l-s-shirt-washed-navy-wsh0300,wwg-twe-rb-sellars-womens-springfield-half-btn-l-s-shirt-washed-navy-wsh0300,RB Sellars Women's Springfield Half Btn L/S Shirt - Washed Navy,Totally Workwear,"Summer's favourite shirt. Drawn from the style and cut of our Sandy Workshirt, the Springfield is made in a breezy cotton poplin, vintage wash and large range of styles and colourways – you'll want them all.Details & Fit 100% cotton Summer weight Two back pleats Adjustable cuffs Two chest pockets with flap closures and penslip Scooped hem Reinforced double stitching Relaxed fitModel wears size 8Model height: 175cm",Shirt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Untitled_design_-_2025-11-24T140632.463.png?v=1763953600,59.95,Active,,,,,https://www.totallyworkwear.com.au/products/rb-sellars-womens-springfield-half-btn-l-s-shirt-washed-navy-wsh0300
wwg-twe-fast-aid-misc-r1-vehicle-max-soft-pack-blue,wwg-twe-fast-aid-misc-r1-vehicle-max-soft-pack-blue,"Fast Aid Misc R1, Vehicle Max, Soft Pack - Blue",Totally Workwear,"The FastAid R1 Vehicle Max™ first aid kit is the ideal grab and run deluxe vehicle first aid kit designed to suit any work or recreational vehicle.Compliant with the current WHS regulations for 1-10 persons in a work vehicle, the FastAid R1 Vehicle Max™ ensures peace of mind knowing you exceed compliance requirements.Loaded with essential TGA registered quality hospital grade extras including splinter probes, hydrogel burn gel, saline eye wash, instant ice pack, this first aid kit has a wide range of first aid essentials to treat common injuries sustained in the vehicle environment.Unique colour coded contents make locating the right item in an emergency faster and easier.Highly portable medium sized case with internal fold out compartments for easy organisation, ensuring you are ready for that unexpected roadside emergency.To view the Product Specification Sheet, click here.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Picture1_b1eb7a0b-9c0c-4f61-a020-71d98f338f16.png?v=1769574294,89.00,Active,,,,,https://www.totallyworkwear.com.au/products/fast-aid-misc-r1-vehicle-max-soft-pack-blue
wwg-twe-pro-choice-unisex-knee-pads-proflex-soft-shell-black-kpss,wwg-twe-pro-choice-unisex-knee-pads-proflex-soft-shell-black-kpss,Pro Choice Unisex Knee Pads Proflex Soft Shell - Black,Pro Choice,"Non slip, non marking soft shell Soft shell flexes with knee, allowing greater mobility of joint Suitable for use on all interior floors Two adjustable hook and loop straps for easy donning and doffing",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/KPSS.jpg?v=1750117063,45.00,Active,,,,,https://www.totallyworkwear.com.au/products/pro-choice-unisex-knee-pads-proflex-soft-shell-black-kpss
wwg-twe-nnt-womens-textured-fleece-zip-front-vest-navy-cat74n,wwg-twe-nnt-womens-textured-fleece-zip-front-vest-navy-cat74n,NNT Women's Textured Fleece Zip Front Vest - Navy,NNT,"Experience the ultimate in comfort and durability with NNT's textured fleece fabric. Soft and warm, this fabric boasts excellent moisture-wicking properties, ensuring you stay dry and comfortable. It is designed to resist fading, is machine washable, and offers easy care. Stand up collar, with chin guard protection Zip front with semi-auto lock zip, to prevent zip opening on active days Soft elastic bind at hem, armhole and neck edge One chest pocket with semi-autolock zip closure Two hip pockets with semi-autolock zip closure, with key loop inside right pocket Unlined, with soft brushed fleece inner fabric for warmth and comfort",Vest,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/bb746465-7871-408e-85b7-2eaf8330f7a9.jpg?v=1744260229,79.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-textured-fleece-zip-front-vest-navy-cat74n
wwg-twe-nnt-womens-satin-back-crepe-sleeveless-blouse-navy-catuqx,wwg-twe-nnt-womens-satin-back-crepe-sleeveless-blouse-navy-catuqx,NNT Women's Satin Back Crepe Sleeveless Blouse - Navy,NNT,"Our new Satin Back Crepe Sleeveless Top is the definition of modern ease. The classic silhouette is cut from a luxe, lightweight fabric with the look and feel of silk - minus the upkeep. You'll appreciate its easy-care credentials and effortless, slip-on design when you're pushed for time. The flattering V neckline is enhanced with delicate pleat detailing, while the hem features side splits and is extended at the back, meaning the design looks just as good worn loose as it does tucked in. Classic fit V-neckline Sleeveless styling Double-layer finish at front Small pleat detail at neckline Side splits for ease of movement Straight front hemline Longer curved back hemline All woven labels are made from recycled polyester of post-consumer origin, including recycled PET bottles Materials: 100% Polyester A lightweight fabric with the look and feel of silk. Ideal for a modern professional look. Easy-care. Care Instructions: Wash Separately Before Use Warm Gentle Machine Wash Wash Inside Out Do Not Bleach Line Dry In Shade Do Not Tumble Dry Cool Iron Dry Cleanable (P) Classic fit Alice wears a size 8 and is 181cm tall Brenna wears a size 16 and is 181cm tall Like to know more about the fit? Meet our NNT Talent.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/catuqx_nav_1.jpg?v=1719467693,69.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-satin-back-crepe-sleeveless-blouse-navy-catuqx
wwg-twe-hard-yakka-mens-toughmaxx-short-shorts-black-y05164,wwg-twe-hard-yakka-mens-toughmaxx-short-shorts-black-y05164,Hard Yakka Men's Toughmaxx Short Shorts - BLACK,Hard Yakka,"Our new stylish ToughMaxx short shorts are made with a soft and durable cotton rich fabric. These shorts are in a regular fit and functional for any worksite as well as for everyday wear. The crotch gusset allows flexibility and the elasticated waist makes them comfortable with the added stretch. Regular Fit Elasticated waistband with belt loops and drawstring fastening Zip front closure Crotch gusset with twin needle stitching Front side pockets Back welt pockets Contrast canvas fabric Tradie ruler pocket UPF 50+ Rating Materials: Main: Cotton Elastane, 270gsm (98% Cotton, 2% Elastane) Contrast: 60% Cotton, 38% Polyester, 2% Elastane, 260gsm",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Y05164_BLACK_1.jpg?v=1695272102,55.00,Active,,,,,https://www.totallyworkwear.com.au/products/hard-yakka-mens-toughmaxx-short-shorts-black-y05164
wwg-twe-blundstone-8561-rotoflex-6-safety-boot-mens-black-twbknp,wwg-twe-blundstone-8561-rotoflex-6-safety-boot-mens-black-twbknp,"Blundstone Men's 8561 RotoFlex 6"" Safety Boot- Black",Blundstone,"Biomechanically engineered for all-day comfort and safety, the black 8561 features Blundstones new Fortalite composite toe cap for lightweight and long-lasting protection.Features: Black water-resistant leather upper safety boot, 150mm height 6 eyelet lace up with unique metal free, friction resistant lace rings Laces are manufactured from recycled PET Durable, heavy duty zip with industrial grade zip fastener New lining made from recycled PET offers moisture wicking and long-lasting performance Streamlined TPU toe guard for added leather protection INFINERGY E-TPU, is a super elastic energy foam that is soft but resilient, providing enhanced cushioning and reducing the impact of every step. GRIPTEK HD, biomechanically designed TPU outsole designed for optimum grip and stability. abrasion resistant and heat resistant to 140C oil, acid and organic fat resistant highly resistant to hydrolysis and microbial attack FORTALITE, broad fitting compression-resistant composite toe cap provides safety without the weight. Tested to resist a 200 joule impact. AIRCELL, uniquely constructed zoned airflow footbed is designed with specialised breathing channels to activate ventilation, moisture control and provide full-body cushioned comfort. The footbed is anti-bacterial, washable and breathable. SOFTCELL, the overarching comfort system utilising a combination of specialist materials and the unique biomechanical foot-cradling design to increase stability, balance, comfort and manoeuvrability",Boot,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0113_8561Black.png?v=1689210431,259.00,Active,,,,,https://www.totallyworkwear.com.au/products/blundstone-8561-rotoflex-6-safety-boot-mens-black-twbknp
wwg-twe-pro-choice-unisex-v9-hard-hat-vented-racthet-harness-white-hhv9r,wwg-twe-pro-choice-unisex-v9-hard-hat-vented-racthet-harness-white-hhv9r,Pro Choice Unisex V9 Hard Hat Vented Racthet Harness - White,Pro Choice,"Lightweight, durable ABS shell 9 air vents for increased air circulation & comfort 6 point ratchet harness Sweatband prevents perspiration build-up Extended peak for added protection Edge gutter to deflect rain",Cap/Hat,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0041_HHV9RWhite.png?v=1689921566,23.00,Active,,,,,https://www.totallyworkwear.com.au/products/pro-choice-unisex-v9-hard-hat-vented-racthet-harness-white-hhv9r
wwg-twe-fxd-womens-wp-4w-cuff-work-pant-khaki,wwg-twe-fxd-womens-wp-4w-cuff-work-pant-khaki,FXD Women's WP-4W Cuff Work Pants - Khaki,FXD,Trade and performance tested women's fit 8.8 ounce 295gsm Formatik stretch reversed peach cotton twill Elastic cuffed ankles Dura500 advanced polyester canvas abrasion panels Double layer pocket bags Multiple trade utility pockets YKK zip fly Triple needle seams Materials 8.8 ounce 295gsm Formatik stretch reversed peach cotton twill,Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0161_WP4WKhaki.png?v=1687849718,109.00,Active,,,,,https://www.totallyworkwear.com.au/products/fxd-womens-wp-4w-cuff-work-pant-khaki
wwg-twe-jbs-wear-mens-hi-vis-traditional-singlet-lime-navy-6hts,wwg-twe-jbs-wear-mens-hi-vis-traditional-singlet-lime-navy-6hts,JB's Wear Men's Hi Vis Traditional Singlet - Lime/Navy,Totally Workwear,"This Traditional Singlet is made from polyester fabric. This easy care, quick drying fabric is treated for moisture wicking and helps keeping you cool and dry. This two-toned Hi-Vis singlet has straight hem with side splits for comfort of movement.Materials 100% polyester in a 160 GSM micro mesh fabric",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0231_6HTSLimeNavy.png?v=1689302954,12.00,Active,,,,,https://www.totallyworkwear.com.au/products/jbs-wear-mens-hi-vis-traditional-singlet-lime-navy-6hts
wwg-twe-nnt-womens-helix-dry-slim-leg-pant-navy-cat3nz,wwg-twe-nnt-womens-helix-dry-slim-leg-pant-navy-cat3nz,NNT Women's Helix Dry Slim Leg Pants - Navy,NNT,Part of the Helix Dry suiting range- the slim leg pant is a modern necessity for any industry. Feel comfortable with these true length slim legs pants. Back waist darts for a superior fit. Key loop. 6 belt loops. Centre front fly front opening with button closure. Slant side pockets. 4cm hem allowance. Materials HELIX DRY- PLAIN MECH STRETCH 100% Polyester,Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0072_CAT3NZNavy.png?v=1689644296,49.00,Active,,,,,https://www.totallyworkwear.com.au/products/nnt-womens-helix-dry-slim-leg-pant-navy-cat3nz
wwg-twe-biz-collection-unisex-unisex-classic-scrubs-pant-hunter-green-h10610,wwg-twe-biz-collection-unisex-unisex-classic-scrubs-pant-hunter-green-h10610,Biz Collection Unisex Classic Scrubs Pants - Hunter Green,Totally Workwear,"High-performance soft touch fabric Natural stretch fabric for added comfort Laundry friendly - can be laundered to hygienic 80C 155 GSM 2 Front slant pockets and 2 cargo pockets with functional inner right Materials 65% Polyester, 35% Cotton",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/0066_H10610HunterGreen.png?v=1689642163,35.00,Active,,,,,https://www.totallyworkwear.com.au/products/biz-collection-unisex-unisex-classic-scrubs-pant-hunter-green-h10610
wwg-twe-syzmik-mens-1-2-zip-pullover-navy-charcoal-zt366,wwg-twe-syzmik-mens-1-2-zip-pullover-navy-charcoal-zt366,Syzmik Men's 1/2 Zip Pullover - Navy/Charcoal,Syzmik,"Syzmik 1/2 Zip PulloverBuilt for cold mornings, long shifts, and everything in between, the Syzmik Unisex 1/4 Zip Brushed Fleece Pullover delivers premium warmth without compromising on function. With a heavyweight brushed fleece construction, it’s designed to keep you comfortable when the temperature drops.The soft inner fleece provides all-day comfort, while the half-zip design allows for easy layering and temperature control throughout the day. Practical storage is built in with secure zip hip pockets to keep valuables safe, plus a woven double pen pocket on the arm for quick access to essentials. A chin guard adds extra comfort when fully zipped, making it ideal for early starts and late finishes.Features Premium heavyweight 320 GSM brushed fleece Soft fleece interior for maximum comfort in cold conditions Half zip construction for easy layering and ventilation Two zip hip pockets for secure storage Woven double pen pocket on arm for added functionality Chin guard for enhanced comfort UPF 50 sun protection",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/1_9ca4924d-1de5-4bbb-8d78-d7d058dbc4c9.png?v=1778041198,65.00,Active,,,,,https://www.totallyworkwear.com.au/products/syzmik-mens-1-2-zip-pullover-navy-charcoal-zt366
wwg-twe-kinggee-mens-originals-hi-vis-taped-l-s-shirt-orange-k54019,wwg-twe-kinggee-mens-originals-hi-vis-taped-l-s-shirt-orange-k54019,KingGee Men's Originals Hi-Vis Taped L/S Shirt - Orange,King Gee,"KingGee Men's Originals Hi-Vis Taped L/S ShirtThe Originals Hi-Vis Drill Shirt is crafted for comfort and safety. Featuring reflective tape and a 2 piece collar, this heavyweight and breathable work shirt is suitable for day and night use.Product Features: Twin chest pockets with flap and button closure Pen partition on LHS 2 piece collar 50mm ReflectTEC tape Ideal for day and night use",Shirt,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/K54019-ora-image1-1028x1372.jpg?v=1776318670,59.09,Active,,,,,https://www.totallyworkwear.com.au/products/kinggee-mens-originals-hi-vis-taped-l-s-shirt-orange-k54019
wwg-twe-fxd-mens-wp-12-cuffed-elastic-waisted-stretch-ripstop-pants-black,wwg-twe-fxd-mens-wp-12-cuffed-elastic-waisted-stretch-ripstop-pants-black,FXD Men's Wp-12 Cuffed Elastic Waisted Stretch Ripstop Pants - Black,FXD,"FXD WP.12C Elastic Waist Stretch Ripstop Work Pant is built using a durable lightweight 240GSM / 7.1oz stretch ripstop and features DURA500™ advanced nylon abrasion-resistant reinforcing in high wear zones.DURA500™ is constructed using a 500 denier, polyurethane-coated nylon Oxford and delivers long-lasting durability with enhanced tear and abrasion resistance. FitRegular fit Fabric57% Cotton, 40% Polyester, 3% Spandex Features and Benefits • Durable lightweight 240GSM 7.1oz 2-way stretch ripstop• DURA500™ advanced abrasion-resistant reinforcing in high wear zones• Multi-functional utility pockets• One-piece leg gusset for additional comfort• YKK™ nylon coil zippers• Knee darts for shape and comfort• Stress point bar-tacks• Triple-needle stitched side seams• Elasticated cuff at hem• 50+ UPF excellent protection AU/NZ Standards • 50+ UPF excellent protection• Meets standard: AS 4399:2020• Sun protective clothing – Evaluation and classification",Pant,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Untitled_design_34.png?v=1762836074,109.00,Active,,,,,https://www.totallyworkwear.com.au/products/fxd-mens-wp-12-cuffed-elastic-waisted-stretch-ripstop-pants-black
wwg-twe-anthem-mens-victory-short-navy-p6020,wwg-twe-anthem-mens-victory-short-navy-p6020,Anthem Men's Victory Short - Navy,Totally Workwear,"Active workwear that combines street wear in a flexible package, that's strong enough to outperform the competition in any discipline. Highly practical Active elastic waist, zipper and flap dual cargo pocket, hammer loop, ruler pocket, oxford nylon overlays through out. - Enough said. Features: 270 GSM 97% Cotton 3% Elastane Twill Construction Heavy duty nylon elastane stretch breathable panels in crotch for extra moment and comfort Active elastic embossed waistband Flat drawcord at waist for the perfect fit 8 Inch Inseam Heavy duty nylon elastane insert at hem Oxford nylon overlays on all key wear areas. Zipper pocket Flap velcro cargo pocket Ruler pocket Mobile phone pocket with velcro closure Hammer loop Anthem Performance workwear locker patch To view the Sizing Chart for the Anthem Men's Victory Short, click here.",Short,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/5_7.png?v=1753054456,79.00,Active,,,,,https://www.totallyworkwear.com.au/products/anthem-mens-victory-short-navy-p6020
wwg-twe-fast-aid-misc-first-aid-kit-easyrefill-metal-wall-mount-white-fae10,wwg-twe-fast-aid-misc-first-aid-kit-easyrefill-metal-wall-mount-white-fae10,"Fast Aid Misc First Aid Kit, Easyrefill, Metal Wall Mount - White",Totally Workwear,"The FastAid Easy-Refill™ first aid kit is a revolutionary colour coded easy-access first aid kit perfect for any workplace looking to be WHS compliant and better first aid prepared, whilst reducing the cost of first aid. Fast and easy to audit and replenish, the Easy-Refill™ first aid kit comes with an online app to DIY audit and order replenishments 24/7. Easy-Refill™ helps reduce costly call out service fees and saves you waiting for on-site service, helping you stay compliant, prepared and ready to respond. Colour coded first aid contents make identifying the correct item to use in an emergency easy. Contents also incorporate an 'easy-open' box system to enable you to see what has been opened since your last audit and requires replenishment. Integrated first aid treatment guide helps to ensure effective response to common workplace injuries and to assist responders in being able to easily select the correct contents for first aid treatment. Housed in a durable wall mountable metal cabinet, the Easy-Refill™ kit is built with heavier gauge steel than standard, ensuring your first aid kit can withstand the rigours of the workplace. Exceeds requirements of the national WHS Code of Practice for low-risk workplaces with up to 25 persons. The Easy-Refill™ kit also has room to accommodate FastAid's additional risk modules for high-risk workplaces. Click here to view Product Specification Sheet for kit contents, features and product specifications.",Totally Workwear,https://cdn.shopify.com/s/files/1/0571/5447/0066/files/Screenshot_20-2-2025_165230_fastaid.com.au.jpg?v=1741061937,379.00,Active,,,,,https://www.totallyworkwear.com.au/products/fast-aid-misc-first-aid-kit-easyrefill-metal-wall-mount-white-fae10
